pass_accuracy,goals,assists,shots_on_target,key_passes,tackles,interceptions,clearances,blocks,yellow_cards,activity_rate,performance_score
0.8225806451612904,0,0,5,5,2,4,4,1,0,2.5211867497854046,63
0.5714285714285714,0,0,2,2,0,1,3,2,0,1.2586713541346373,27
0.8135593220338984,0,0,3,1,0,1,1,1,0,1.028362037345772,33
0.6229508196721312,0,1,3,2,0,3,4,2,0,1.5215074335553456,46
0.803921568627451,0,1,2,0,0,4,1,1,1,2.037906209099167,37
0.64,2,1,3,3,3,4,1,0,0,1.3682404004279158,87
0.7,0,0,0,3,2,0,0,0,1,2.1549273890057905,22
0.9230769230769231,1,0,3,1,4,2,4,2,0,0.7822518170857848,60
0.6417910447761194,0,0,4,4,3,4,1,1,1,2.8689811123224,49
0.6716417910447762,0,0,4,2,5,0,3,3,1,1.8523724464373448,40
0.8289473684210527,0,0,5,0,3,0,0,2,0,1.3240127195648124,42
0.7391304347826086,1,2,3,4,0,4,0,2,0,0.5460783588033551,81
0.8461538461538461,0,1,2,4,1,4,2,3,0,1.0108236926764684,56
0.8857142857142857,1,0,2,2,2,4,0,2,1,1.8731610260684415,53
0.6666666666666666,0,1,1,6,5,0,2,2,1,0.5561010540221487,50
0.7,0,1,2,5,2,1,0,0,1,0.999397262177742,48
0.8769230769230769,0,1,3,0,1,3,3,2,0,1.5770028702867565,47
0.88,2,0,5,3,1,0,3,2,0,1.1609963922382702,78
0.7608695652173914,3,0,4,0,3,4,2,1,0,0.7670272413345981,90
0.6875,0,0,1,6,3,0,1,0,0,1.045846559031948,41
0.75,0,0,1,3,5,3,4,2,0,2.636488348765359,44
0.6538461538461539,1,0,0,2,4,4,3,2,0,0.8507195655664528,50
0.7105263157894737,0,1,2,3,1,3,4,1,0,1.1959679296066708,49
0.6571428571428571,0,0,0,4,5,3,0,0,0,2.2354234720111434,41
0.7222222222222222,0,2,3,0,3,1,3,1,0,2.928861989900913,54
0.8125,0,0,2,5,0,3,3,3,0,1.9562540657732121,45
0.896551724137931,0,0,3,0,2,3,0,2,0,0.795388764795135,39
0.8923076923076924,0,0,3,3,1,2,4,3,0,1.036226583403133,44
0.7887323943661971,0,1,4,1,1,1,0,0,0,0.5389743648742541,48
0.7659574468085106,0,1,4,1,0,1,0,1,0,1.0058667913212658,46
0.5909090909090909,1,0,5,1,3,3,0,3,0,2.1500598822885477,61
0.7777777777777778,0,0,2,0,3,0,1,2,0,1.108483840660437,29
0.8888888888888888,2,0,0,0,2,4,4,0,0,2.926720218189287,59
0.6875,0,0,4,6,4,3,0,3,0,1.6021693897361171,61
0.6944444444444444,1,1,2,2,5,0,0,3,0,2.0939690655619194,62
0.6829268292682927,2,0,5,6,3,0,4,1,0,2.0427674135748735,87
0.6538461538461539,0,0,5,0,2,3,1,3,0,2.129193974228909,43
0.7741935483870968,0,0,2,1,3,0,2,1,0,2.239659614397791,32
0.7083333333333334,0,0,1,2,5,2,1,3,0,2.0037692981991975,38
0.72,0,0,0,2,0,1,3,3,0,2.175963883009709,22
0.6607142857142857,0,0,3,2,3,1,2,3,0,2.002244085026625,39
0.7358490566037735,0,0,4,3,2,0,2,3,0,1.1036087695643206,43
0.9333333333333333,2,2,4,1,1,0,0,1,0,0.7580218603166173,89
0.7843137254901961,0,0,1,1,4,0,3,2,1,1.7350388859877306,25
0.5714285714285714,2,0,2,3,4,2,4,0,0,2.0259127177913836,70
0.6363636363636364,1,0,3,4,2,1,4,3,0,2.9137719576082777,57
0.9324324324324325,0,0,5,4,2,2,0,3,1,0.7187073672294384,53
0.75,0,0,2,3,0,4,3,2,0,1.1132859725841555,40
0.8780487804878049,3,2,4,4,3,2,2,2,0,1.5073581297188374,100
0.8636363636363636,1,2,5,6,2,0,2,0,1,1.554803693635088,89
0.8181818181818182,1,0,4,6,2,4,1,2,0,1.1965704948212714,77
0.6533333333333333,0,2,4,1,1,0,0,2,0,1.15146410630475,54
0.9090909090909091,2,1,3,0,3,4,3,3,0,2.6415048399949,84
0.8333333333333334,2,0,5,2,4,3,3,0,0,2.415161530549354,86
0.8813559322033898,0,0,3,5,2,0,0,2,0,1.4569161980835097,48
0.6190476190476191,1,0,2,2,5,0,0,0,0,2.773406787216674,51
0.8181818181818182,0,0,2,4,0,0,0,2,0,2.8713726598547615,36
0.8421052631578947,3,0,5,4,2,2,4,2,0,2.989601835786866,100
0.8703703703703703,0,0,0,1,2,2,1,0,0,2.4488543187016547,28
0.6666666666666666,0,0,1,1,0,4,2,3,0,1.6271181870706362,28
0.7358490566037735,0,0,3,6,0,4,4,3,0,2.358899008399464,52
0.75,0,1,1,1,4,2,4,0,0,2.938940530361436,44
0.8333333333333334,1,0,3,2,2,1,2,1,0,2.76043695366165,55
0.7777777777777778,0,1,3,3,4,1,3,0,0,2.554269889431949,56
0.9166666666666666,0,0,4,2,5,2,2,0,0,0.8707130579310682,54
0.8181818181818182,0,1,4,3,2,2,0,2,0,0.8664074245246218,59
0.6129032258064516,0,2,0,3,5,4,3,0,1,2.665598860606123,54
0.6153846153846154,1,0,3,1,0,3,2,3,0,2.232467681409217,48
0.8727272727272727,1,0,3,3,0,1,0,0,0,2.7416193902456376,55
0.72,0,1,2,5,4,1,4,2,0,1.118076404614729,57
0.625,2,1,0,1,5,2,2,3,0,2.676168201398064,69
0.8461538461538461,0,0,1,1,5,1,1,0,0,0.5221881946061278,35
0.6,0,1,3,5,3,4,0,3,0,2.1436071712034312,63
0.6268656716417911,0,0,1,6,2,0,3,1,0,1.4994779731610999,38
0.7692307692307693,1,0,0,5,0,1,3,2,0,2.6696669577415064,47
0.9027777777777778,1,1,5,0,0,3,1,1,0,1.200855583421032,69
0.8,3,0,2,2,1,1,4,1,1,2.994639834641987,74
0.6666666666666666,1,2,2,5,1,4,4,1,0,2.415560806184022,81
0.8163265306122449,0,1,5,2,1,4,1,2,0,1.8686201941322338,62
0.9076923076923077,1,0,4,3,5,0,3,1,0,2.644643934679749,68
0.9178082191780822,1,0,1,4,2,2,0,1,0,2.883497021374148,57
0.8909090909090909,1,1,0,2,3,0,1,3,0,1.6075694542294174,54
0.8043478260869565,0,0,1,5,2,4,4,0,0,1.8697732715004802,47
0.6111111111111112,0,0,3,2,5,0,4,1,1,2.482445158850276,35
0.8333333333333334,0,1,2,2,3,1,4,3,0,1.582218170935657,48
0.7636363636363637,0,0,4,3,1,1,4,2,0,0.5172732029516067,44
0.7272727272727273,0,0,2,6,2,0,2,3,0,0.7444108853651455,44
0.8571428571428571,1,0,4,6,3,0,4,0,0,2.600820470067238,72
0.8604651162790697,1,1,1,5,3,4,2,3,0,1.2310359295438882,75
0.7272727272727273,0,0,1,2,2,0,1,3,0,0.7889205750759377,28
0.9090909090909091,1,0,5,0,0,4,0,2,0,2.001951486943039,61
0.8,3,0,5,2,0,2,0,0,0,1.402801534563914,91
0.6388888888888888,2,2,1,6,3,3,2,1,0,0.7842915371386954,96
0.8461538461538461,0,0,2,2,1,4,4,2,0,1.2669651603372962,40
0.8205128205128205,1,0,2,2,2,0,4,3,0,2.0897762468202483,49
0.7,0,0,2,2,2,2,1,1,0,0.8527270369211042,36
0.5925925925925926,0,0,5,1,0,1,0,0,0,2.932574830607937,36
0.7142857142857143,0,0,5,4,4,2,3,3,0,1.826676948368335,58
0.8780487804878049,1,2,2,5,1,3,4,1,0,2.8637027603474943,83
0.8727272727272727,0,0,4,3,1,0,0,2,0,0.5267277914820596,44
0.6666666666666666,1,1,3,5,1,4,2,3,0,0.7633663311419066,75
0.8135593220338984,0,0,0,6,4,0,4,3,0,1.996089800456938,42
0.7272727272727273,0,0,0,6,2,3,1,2,0,0.897854244734134,42
0.6666666666666666,0,1,2,5,1,4,4,1,1,2.791479891876863,51
0.7317073170731707,1,0,1,6,3,3,1,1,0,1.6288746282589266,63
0.6986301369863014,0,0,5,3,4,4,4,2,0,1.46485400253444,58
0.7872340425531915,0,1,4,3,4,3,2,2,0,1.594843496341868,64
0.7333333333333333,1,0,0,3,5,4,3,0,0,0.8039837636256213,56
0.6451612903225806,0,1,5,6,5,4,4,1,0,0.5959915140271927,78
0.9130434782608695,1,0,1,5,3,4,1,0,1,1.5127166647597952,61
0.8181818181818182,0,1,1,4,2,2,4,1,0,1.6122933707050158,50
0.65625,2,1,3,3,3,1,2,1,0,2.4266920427921086,82
0.7142857142857143,0,0,4,0,0,4,2,2,0,0.7370808103462465,38
0.7419354838709677,1,1,0,0,3,4,3,2,0,2.2068131601571506,53
0.7619047619047619,1,2,4,2,1,2,2,2,0,2.352695228938191,78
0.75,3,0,1,5,0,3,4,3,0,2.4365774900854826,85
0.6153846153846154,0,2,5,2,5,1,1,3,0,1.392608204123984,70
0.868421052631579,0,0,3,0,5,4,2,0,0,1.1124097703838627,47
0.7931034482758621,0,0,1,5,3,4,3,0,0,1.7318849473339764,48
0.9375,0,2,2,6,3,1,1,2,0,0.5949371175808087,72
0.9180327868852459,1,2,1,1,3,0,0,1,0,0.7015137724347558,66
0.8461538461538461,0,1,2,0,3,2,0,2,0,1.697545941946108,44
0.782051282051282,0,2,3,2,0,4,1,0,0,1.394047652451223,61
0.8064516129032258,0,0,5,6,2,1,2,2,1,1.2221168418847053,55
0.7868852459016393,0,0,3,4,5,1,4,1,0,2.1359451293931704,51
0.84375,0,1,5,5,2,3,3,0,0,1.9829292500219968,71
0.6,0,1,3,5,1,1,3,1,0,0.7088667932814927,53
0.8933333333333333,0,0,2,6,1,1,1,1,0,1.5979783684023277,47
0.7916666666666666,0,0,4,5,0,0,4,3,1,2.9643582395252652,41
0.6153846153846154,3,0,2,4,0,0,4,0,0,0.7027071766761818,77
0.7017543859649122,0,0,4,2,1,4,0,1,0,1.795922910499229,46
0.9125,2,0,3,1,4,3,4,3,0,2.9463230059976055,77
0.6938775510204082,3,0,0,6,3,2,1,0,0,1.7772726656312394,86
0.8805970149253731,0,0,1,6,0,0,2,0,1,0.6288647164975412,34
0.6666666666666666,0,0,5,5,3,4,4,3,1,1.4067548371638599,57
0.8648648648648649,0,1,1,1,1,3,4,0,0,2.216669933139241,42
0.8888888888888888,1,1,3,6,3,3,4,3,1,1.284979991711015,79
0.6818181818181818,0,1,5,0,4,3,2,3,1,0.8663407537798391,52
0.9285714285714286,0,0,5,4,4,1,0,3,0,2.3003725376585376,60
0.7258064516129032,0,1,5,4,3,3,4,1,0,0.5163147303271471,68
0.896551724137931,0,1,5,2,5,3,4,0,0,0.8887942415448284,69
0.8636363636363636,1,0,3,2,4,0,4,0,0,1.6202868826878334,58
0.7407407407407407,0,0,4,2,0,0,3,3,0,0.9688589764448625,36
0.86,0,2,5,6,1,2,3,1,1,2.186269782536728,76
0.6938775510204082,0,0,4,0,2,4,3,0,0,1.468722916766431,41
0.8780487804878049,0,0,5,0,4,2,3,3,1,2.564797923309774,44
0.7714285714285715,1,0,1,2,0,2,0,3,1,0.7195098401143614,39
0.7547169811320755,0,0,4,4,1,4,0,3,0,0.7169627000020513,53
0.6415094339622641,0,0,0,4,0,0,4,0,0,0.6366557828521151,24
0.8524590163934426,0,1,5,5,1,1,4,0,1,2.1949344078852935,61
0.6891891891891891,1,0,4,6,0,2,3,3,0,2.2653436119722685,66
0.76,1,0,2,5,5,4,0,0,0,2.4108416407652316,71
0.7,0,0,4,6,4,2,4,3,0,1.7084779391611016,60
0.7192982456140351,0,0,5,0,2,0,1,1,0,2.614399124549302,38
0.7567567567567568,0,0,3,5,0,4,3,1,0,2.178756178266431,50
0.8484848484848485,0,0,0,3,4,2,1,1,0,0.697183877466014,37
0.7058823529411765,1,1,5,2,1,4,3,1,0,0.9998778048399963,75
0.7916666666666666,1,1,0,3,0,3,0,2,0,2.867225975299066,55
0.9411764705882353,0,0,1,2,1,3,3,3,0,2.7849007944329442,36
0.8269230769230769,0,1,3,1,3,1,4,2,0,0.5497951154297569,49
0.6,0,2,3,5,3,3,4,3,0,0.798938094457988,71
0.9230769230769231,0,0,0,2,0,1,3,0,0,2.756115792729646,26
0.7571428571428571,0,0,5,5,3,2,1,2,1,2.983946439817734,55
0.6086956521739131,0,0,3,0,5,0,0,1,0,0.7903968634294912,34
0.8620689655172413,1,0,0,5,5,2,0,1,0,2.759846820866386,61
0.603448275862069,0,0,0,4,4,1,2,2,1,1.9822648811135533,29
0.7894736842105263,0,0,4,5,3,3,4,3,0,1.8035779068218276,58
0.7538461538461538,0,1,1,2,2,3,1,3,0,1.5262261717791163,45
0.7051282051282052,1,2,5,6,5,3,1,1,0,1.9829858656944324,100
0.5949367088607594,1,0,1,5,0,4,1,3,1,1.3827889872657482,48
0.7333333333333333,1,0,5,0,0,4,3,1,1,1.4711101896888978,52
0.625,0,0,3,5,3,3,4,0,0,1.5514841089075748,51
0.8928571428571429,0,0,0,2,3,3,3,2,1,1.9391105929920658,30
0.6212121212121212,0,1,3,5,0,2,1,3,0,2.0234549169948073,53
0.8947368421052632,1,1,1,2,1,2,4,1,0,2.175236828994676,58
0.84375,0,0,3,6,2,4,2,0,1,1.7570430604193736,53
0.8125,1,1,1,6,1,1,1,1,0,2.569765083448033,67
0.6521739130434783,2,0,4,3,4,3,2,2,0,1.2788765027402567,82
0.7017543859649122,1,0,5,2,0,2,0,1,0,0.8892892943544648,59
0.6842105263157895,2,0,1,2,2,1,2,2,0,2.4569964988110398,59
0.8552631578947368,0,0,0,4,4,3,3,0,0,0.7887660732116195,43
0.6470588235294118,0,0,3,0,1,1,1,1,0,1.1036070283163903,28
0.9,0,2,0,5,0,4,4,1,0,2.9603785815479178,61
0.6727272727272727,0,1,4,4,3,0,1,0,0,1.2033050225682411,57
0.9264705882352942,0,2,4,3,4,4,1,3,1,0.7907791798459269,74
0.6,0,2,2,0,5,1,3,1,0,1.0469571866439598,52
0.6388888888888888,0,0,1,1,1,3,3,3,0,2.37402680298777,27
0.8103448275862069,2,0,3,6,3,4,2,0,0,2.816162442667532,90
0.6818181818181818,0,0,5,0,0,2,1,0,0,2.642673550893911,37
0.9137931034482759,0,2,3,1,3,4,1,2,0,2.410546383605504,67
0.7368421052631579,0,0,1,0,1,1,2,1,0,1.6382261323340876,22
0.8,2,1,4,4,5,2,3,1,0,1.5211764545911977,98
0.7777777777777778,1,1,0,1,4,3,0,2,1,1.6001707904593543,52
0.9113924050632911,2,2,4,5,2,0,4,3,0,1.8580682485972926,100
0.5625,1,1,3,1,5,0,4,1,0,2.0286495941570752,61
0.8,0,1,4,2,1,3,1,1,0,2.6913779286009296,56
0.7551020408163265,1,2,3,4,5,1,0,2,0,0.7192059302196275,86
0.6190476190476191,1,0,3,0,3,1,4,1,0,1.028023929621681,47
0.6351351351351351,1,0,3,6,3,0,4,3,0,1.2745966587444884,63
0.7272727272727273,0,1,1,0,3,4,4,0,0,0.8876914728111789,42
0.6567164179104478,1,2,4,4,0,4,1,3,0,1.4545650234635292,84
0.8636363636363636,0,0,1,1,1,4,1,2,1,1.5117801034499794,29
0.6046511627906976,0,0,3,0,4,4,1,0,0,0.9023989640266545,40
0.8064516129032258,1,0,3,1,0,0,3,2,0,2.7738466562026804,46
0.6341463414634146,0,2,0,0,4,0,4,3,0,2.681285028133843,40
0.6333333333333333,1,0,4,1,1,2,3,1,1,1.6904946344469702,47
0.85,0,1,4,6,2,1,3,3,0,0.6503594632386296,67
0.6862745098039216,0,0,0,1,0,4,2,3,0,1.7060190999605096,24
0.759493670886076,0,1,0,3,2,0,3,3,0,1.5360091748285538,38
0.8666666666666667,0,0,0,1,2,0,3,1,0,2.0457720172369482,24
0.7903225806451613,1,0,4,3,5,2,4,2,0,1.3980574521553124,69
0.8088235294117647,0,2,4,6,1,2,4,3,0,0.9863967966970997,76
0.875,0,2,5,5,4,0,2,1,0,2.7096565691448253,80
0.8181818181818182,1,1,4,2,4,0,1,0,0,2.3936066512355225,71
0.6056338028169014,0,0,3,6,4,3,4,2,1,1.5290972225292918,51
0.5909090909090909,0,0,3,2,1,3,2,2,0,2.7184357175511566,37
0.6666666666666666,1,0,5,6,4,0,0,2,0,1.6131760532769355,74
0.8148148148148148,0,1,5,0,3,1,2,3,1,0.838772768284852,49
0.6585365853658537,0,0,3,1,2,1,2,0,0,0.6772113943156186,34
0.9259259259259259,1,0,5,5,3,2,0,0,0,2.5856654514083477,78
0.8378378378378378,0,0,0,4,5,1,3,3,0,2.444955575138887,40
0.92,0,2,1,0,0,0,2,2,0,1.415872178444683,42
0.625,2,1,0,3,5,3,0,2,0,1.9909571149417697,77
0.8360655737704918,3,0,3,0,3,3,0,2,0,0.5455194900313336,85
0.88,1,1,1,6,1,0,3,0,0,2.966336290285812,66
0.75,0,1,0,1,3,3,3,0,0,2.3785887522120754,40
0.71875,1,0,4,2,0,3,4,3,0,2.1152378191808126,57
0.8985507246376812,0,0,5,2,0,1,1,1,0,1.1551602974301707,45
0.7916666666666666,0,1,2,2,3,0,1,0,0,2.205366441374291,45
0.8809523809523809,0,0,3,2,0,0,4,0,1,1.0076307019765236,30
0.7101449275362319,0,0,5,5,1,1,4,0,0,1.0500631619659824,53
0.9242424242424242,2,0,1,2,3,3,4,0,1,1.7331559203428166,65
0.6111111111111112,1,2,5,0,5,1,1,0,0,1.2371661364251703,79
0.9,0,2,0,5,5,1,2,2,1,2.2417947602911554,60
0.8076923076923077,1,1,1,4,5,1,4,2,0,1.2123713620868453,69
0.7361111111111112,3,1,0,2,5,2,4,2,0,0.6127510824705404,89
0.6857142857142857,0,0,5,4,2,4,3,0,1,2.2379321830397503,52
0.9375,0,0,0,6,5,3,3,3,0,0.8571499809361539,52
0.6326530612244898,2,0,0,4,3,4,1,0,0,1.3279641028976605,68
0.7647058823529411,0,1,1,5,2,3,4,0,0,2.671245371560963,54
0.5714285714285714,1,1,4,1,2,2,3,2,0,1.592555981474903,63
0.6835443037974683,0,0,2,0,5,4,4,0,0,1.3461560419697856,39
0.8823529411764706,1,0,1,2,2,3,0,2,1,1.570563758448103,47
0.6571428571428571,0,2,3,6,4,4,3,2,0,2.9637892427365635,79
0.75,1,0,5,5,3,2,0,0,0,2.331904704495491,75
0.8461538461538461,1,1,4,2,4,2,2,0,0,1.7821734188639964,75
0.6296296296296297,0,0,1,4,1,1,0,0,0,0.938190652299135,32
0.75,0,0,0,1,2,0,4,0,0,0.577356557514332,22
0.9090909090909091,2,1,0,0,2,3,3,3,1,2.8805736591297646,63
0.68,0,0,1,1,3,0,3,3,0,2.8472685637184103,26
0.6153846153846154,1,1,4,6,5,4,4,0,0,0.974901119943115,89
0.7058823529411765,0,2,1,0,0,0,2,0,0,2.368727960057349,38
0.8524590163934426,0,0,4,4,5,1,3,1,0,1.224844393147367,57
0.810126582278481,0,2,2,3,5,3,2,2,0,1.579033331459109,69
0.8055555555555556,1,0,3,2,0,1,2,1,0,0.8501493176030099,51
0.6071428571428571,0,0,1,2,1,2,3,3,0,1.49508878420732,28
0.6176470588235294,0,0,5,6,3,1,2,1,0,1.032896353881855,58
0.8181818181818182,1,0,1,6,0,3,3,2,0,0.8955283179106375,59
0.8421052631578947,1,0,3,6,1,2,0,1,0,1.1028983265737853,67
0.7272727272727273,2,1,4,2,5,4,0,3,0,1.781621342483391,94
0.6229508196721312,1,0,2,2,0,2,0,1,0,2.9531116391179424,45
0.8387096774193549,0,0,3,6,0,4,3,3,0,1.0112413163760623,54
0.6428571428571429,0,1,5,1,3,3,1,0,1,0.8115874027752441,52
0.6458333333333334,1,0,3,1,0,4,2,1,1,1.5247928261298287,45
0.7321428571428571,0,0,4,4,2,1,3,1,0,1.8482205352794185,48
0.8571428571428571,0,0,1,0,0,2,0,0,0,1.5105801519059618,25
0.6571428571428571,3,1,4,5,2,2,4,1,1,0.6068517109662598,100
0.6551724137931034,0,0,5,1,5,4,3,3,1,2.381995474575832,49
0.7142857142857143,1,0,3,5,2,2,1,1,0,1.8022238968477482,64
0.881578947368421,0,0,2,2,3,0,4,1,0,2.671037913820619,37
0.5882352941176471,0,0,0,2,5,2,3,3,0,2.6559724742206585,31
0.7419354838709677,1,0,3,2,0,4,1,1,0,0.9907167775448756,55
0.847457627118644,1,0,4,3,3,3,0,0,1,1.5024156210640354,63
0.8059701492537313,0,0,4,6,5,1,0,1,0,1.6671347043519573,62
0.9259259259259259,1,1,0,0,1,3,0,0,0,2.859241336275265,51
0.8493150684931506,2,1,2,1,2,3,4,2,0,1.3691373047063689,77
0.82,0,0,2,0,5,0,0,2,1,1.82593675180079,29
0.8235294117647058,0,0,2,2,5,1,4,3,0,2.281010854507818,42
0.8823529411764706,0,0,3,5,0,2,1,2,0,1.585707177782684,48
0.8717948717948718,0,0,3,4,5,0,3,1,0,1.4714753270530474,51
0.75,0,1,0,2,3,4,4,2,0,2.6825289245312143,45
0.7878787878787878,1,0,2,6,3,1,0,3,1,2.4253039572302613,59
0.6341463414634146,0,0,1,1,5,4,2,2,0,1.9263515587263083,37
0.8275862068965517,0,0,2,3,5,2,1,0,0,1.3566621987627876,47
0.6071428571428571,2,0,0,1,3,1,4,3,0,0.6747498962348839,53
0.6470588235294118,2,0,0,0,0,2,3,2,1,1.0525036775530352,41
0.8636363636363636,1,0,1,2,3,1,0,1,0,2.369181744669168,50
0.8,0,0,1,1,0,2,2,3,0,2.6352873689743292,27
0.6376811594202898,0,0,4,5,2,3,3,0,0,2.4710029420591137,53
0.9333333333333333,0,2,5,4,1,2,0,0,1,1.728932515658129,71
0.8793103448275862,0,1,5,2,5,2,3,2,0,2.1107761837427423,67
0.6438356164383562,0,0,1,6,4,2,1,2,0,0.6998879551075718,46
0.7777777777777778,0,0,5,4,3,1,2,3,1,0.6482585386597857,50
0.6610169491525424,0,0,2,0,3,1,4,2,0,0.8098097361400348,29
0.5952380952380952,2,0,1,1,4,2,1,1,0,1.77712104803534,60
0.8571428571428571,0,1,5,0,2,2,2,1,0,1.9626929276240621,55
0.8292682926829268,0,2,4,0,1,3,1,0,1,0.702514149706283,55
0.9047619047619048,2,2,0,0,4,0,4,0,0,2.6533963739339117,76
0.5714285714285714,0,0,2,4,5,0,0,2,0,1.7400059423632068,41
0.9285714285714286,0,2,4,2,1,0,3,3,0,2.1500229118861887,62
0.92,1,0,2,4,2,3,3,2,0,1.0033643468066877,63
0.6764705882352942,1,0,3,3,1,0,0,0,0,1.181626681197323,51
0.7096774193548387,0,0,0,4,3,0,3,0,0,2.70912462995992,32
0.7142857142857143,0,1,5,0,1,2,3,2,0,1.6620574035633529,50
0.6515151515151515,0,0,3,5,0,4,1,3,1,0.6960270281058587,43
0.8,0,1,3,6,0,4,2,3,0,1.8984034824295386,64
0.9130434782608695,0,2,0,3,3,4,4,2,0,1.6550053507579747,61
0.75,0,0,3,0,2,2,3,0,0,2.024185228019472,35
0.6222222222222222,0,1,2,4,2,3,2,1,0,1.4326094614536584,52
0.8108108108108109,0,0,0,6,4,0,4,0,0,1.524024780340092,42
0.8125,0,0,4,4,4,0,2,2,0,1.902263582762866,52
0.9090909090909091,0,2,3,3,4,2,0,0,0,2.874007544877784,71
0.9375,0,2,5,2,2,0,2,2,0,0.8705912167274619,68
0.6956521739130435,1,0,1,5,5,2,1,0,0,2.761161624264625,61
0.8888888888888888,0,0,0,2,1,1,0,0,0,2.7889920476393706,27
0.9,0,0,2,3,0,0,1,3,0,0.738327948179696,35
0.8125,0,2,4,3,0,1,4,0,1,1.1315624821459345,58
0.7536231884057971,1,2,5,4,0,4,2,2,0,1.1957500378217056,90
0.859375,1,0,3,4,0,1,1,0,1,2.8166775740579677,53
0.6440677966101694,0,0,4,1,2,4,2,0,0,2.871116451590931,43
0.8095238095238095,1,0,4,6,1,0,0,3,1,2.271642563927365,62
0.9393939393939394,0,0,4,3,3,1,2,0,0,2.0983852025576915,51
0.8253968253968254,0,0,1,3,1,4,3,1,1,1.9114965057738305,34
0.6129032258064516,1,0,4,1,5,2,4,0,0,1.6494186577313195,60
0.6363636363636364,3,1,2,4,2,0,0,3,1,0.6097240557128831,86
0.7638888888888888,0,0,5,5,3,3,2,2,0,2.2415614189614637,62
0.9,1,0,1,0,0,1,0,1,0,0.8938549969457578,39
0.8913043478260869,1,0,0,2,3,1,2,1,0,0.9816919481110932,46
0.8181818181818182,0,0,3,3,0,2,2,1,1,2.0269694738141752,36
0.65625,1,0,0,4,2,0,0,3,0,2.7708586269395297,44
0.7571428571428571,1,1,1,3,4,2,2,1,0,0.9727888009550646,65
0.6375,0,0,2,2,3,4,4,3,1,2.3763917742342078,35
0.7323943661971831,0,0,2,2,0,3,0,0,1,2.096746810012125,29
0.7391304347826086,1,0,2,4,3,1,3,3,0,2.638223623125768,57
0.8125,0,0,5,4,5,3,2,0,0,2.3843644202801197,64
0.75,0,0,1,4,0,2,4,2,0,1.9907413815995463,35
0.7307692307692307,0,0,4,3,3,3,1,1,0,2.316610216960308,51
0.631578947368421,1,1,0,3,4,4,4,1,1,0.5354409031209315,57
0.9310344827586207,0,1,0,2,5,0,4,3,0,2.865747681864945,44
0.7746478873239436,1,0,2,1,5,4,3,1,0,1.2629314752876002,59
0.7391304347826086,2,0,1,5,5,3,3,0,0,1.4626978832019173,79
0.8857142857142857,0,1,2,3,1,4,4,1,0,2.7872578756029722,54
0.8076923076923077,2,0,4,3,5,3,2,2,0,1.5303974812686176,87
0.7142857142857143,0,0,3,4,2,1,4,2,1,1.5558432391597043,39
0.723404255319149,0,0,2,2,3,3,0,2,0,2.6061573216871903,40
0.75,0,1,0,0,3,0,1,0,0,1.5581877875801573,31
0.875,0,2,1,2,1,2,0,2,0,1.0176256252656382,53
0.6666666666666666,1,0,3,4,3,3,2,3,0,1.318627375603826,64
0.8333333333333334,0,0,3,4,3,4,4,1,0,1.2629300764216653,54
0.7397260273972602,0,1,3,0,3,3,2,0,0,2.798562544713848,48
0.8,1,0,5,2,4,0,3,1,0,2.79526045481608,65
0.9367088607594937,1,2,2,0,5,3,2,0,0,1.7045382883778355,77
0.5972222222222222,2,0,4,4,1,0,2,1,0,1.9925175729215412,71
0.8928571428571429,0,1,2,6,2,1,1,3,0,2.9506521239331165,59
0.8,0,0,0,3,0,0,2,1,1,1.5782875410536414,20
0.6842105263157895,0,0,2,0,1,3,2,0,0,2.083039518224518,29
0.64,1,0,0,5,4,4,1,3,0,0.7384568796755135,58
0.5909090909090909,3,0,5,2,0,2,4,1,0,0.8994277515059036,86
0.7450980392156863,0,2,0,2,4,3,0,0,0,2.1857343180471447,54
0.9076923076923077,0,0,0,5,4,0,3,2,0,0.6183676152854624,41
0.711864406779661,1,0,4,1,2,2,2,0,0,2.8005717678341644,56
0.7058823529411765,1,0,2,1,0,1,2,2,0,0.5330466628356163,42
0.6933333333333334,2,1,5,3,5,1,0,0,0,0.9620367142249562,94
0.6153846153846154,3,0,0,5,2,4,4,2,0,1.4086956435562585,84
0.7285714285714285,1,0,3,3,0,3,3,0,0,2.0044271843951442,56
0.7272727272727273,0,1,0,0,1,1,0,2,0,1.3156621438114742,28
0.8627450980392157,2,2,4,3,4,0,0,2,0,1.179550859593878,100
0.9,1,0,5,5,3,2,2,3,0,2.8083576458435964,78
0.6964285714285714,0,0,0,2,2,3,4,1,0,1.2771251440511528,29
0.7272727272727273,0,0,3,3,1,0,3,0,1,2.490720359085884,32
0.8082191780821918,1,0,1,4,0,2,4,2,0,1.0330976303161552,51
0.7551020408163265,0,0,5,3,4,4,0,3,0,1.0380184810191029,60
0.65625,1,1,0,5,5,3,3,1,0,1.3392235400624166,69
0.671875,0,1,1,0,0,4,3,2,0,1.6591943904160398,35
0.6956521739130435,0,1,5,2,4,1,4,0,0,0.8044954041496026,59
0.6666666666666666,0,0,4,2,5,3,3,3,0,1.9278236153311077,51
0.6521739130434783,0,0,5,2,2,2,4,0,0,1.609677785438252,47
0.875,0,1,4,3,2,4,0,1,0,0.6978950869932078,64
0.875,1,0,3,1,3,2,4,2,1,1.6095984006835202,52
